datetime,date,hour,season,yr,mnth,holiday,weekday,workingday,weathersit,temp_hour,atemp_hour,hum_hour,windspeed_hour,temp_day,atemp_day,hum_day,windspeed_day,cnt
2011-09-27 13:00:00,2011-09-27,13,4,0,9,0,2,1,2,0.7,0.6667,0.74,0.2239,0.636667,0.574525,0.885417,0.118171,151
2011-09-27 14:00:00,2011-09-27,14,4,0,9,0,2,1,2,0.68,0.6364,0.79,0.1045,0.636667,0.574525,0.885417,0.118171,152
2011-09-27 15:00:00,2011-09-27,15,4,0,9,0,2,1,2,0.68,0.6364,0.83,0.0896,0.636667,0.574525,0.885417,0.118171,205
2011-09-27 16:00:00,2011-09-27,16,4,0,9,0,2,1,2,0.66,0.6061,0.83,0.194,0.636667,0.574525,0.885417,0.118171,258
2011-09-27 17:00:00,2011-09-27,17,4,0,9,0,2,1,2,0.66,0.5909,0.89,0.194,0.636667,0.574525,0.885417,0.118171,530
2011-09-27 18:00:00,2011-09-27,18,4,0,9,0,2,1,2,0.64,0.5758,0.89,0.2239,0.636667,0.574525,0.885417,0.118171,356
2011-09-27 19:00:00,2011-09-27,19,4,0,9,0,2,1,2,0.64,0.5758,0.89,0.1343,0.636667,0.574525,0.885417,0.118171,320
2011-09-27 20:00:00,2011-09-27,20,4,0,9,0,2,1,1,0.62,0.5909,0.78,0.0,0.636667,0.574525,0.885417,0.118171,238
2011-09-27 21:00:00,2011-09-27,21,4,0,9,0,2,1,1,0.6,0.5606,0.83,0.0,0.636667,0.574525,0.885417,0.118171,196
2011-09-27 22:00:00,2011-09-27,22,4,0,9,0,2,1,1,0.6,0.5455,0.88,0.0896,0.636667,0.574525,0.885417,0.118171,121
2011-09-27 23:00:00,2011-09-27,23,4,0,9,0,2,1,1,0.6,0.5455,0.88,0.0896,0.636667,0.574525,0.885417,0.118171,93
2011-09-28 00:00:00,2011-09-28,0,4,0,9,0,3,1,1,0.6,0.5455,0.88,0.0,0.635,0.575158,0.84875,0.148629,36
2011-09-28 01:00:00,2011-09-28,1,4,0,9,0,3,1,1,0.6,0.5455,0.88,0.0,0.635,0.575158,0.84875,0.148629,14
2011-09-28 02:00:00,2011-09-28,2,4,0,9,0,3,1,1,0.6,0.5455,0.88,0.2537,0.635,0.575158,0.84875,0.148629,9
2011-09-28 03:00:00,2011-09-28,3,4,0,9,0,3,1,2,0.6,0.5152,0.94,0.0896,0.635,0.575158,0.84875,0.148629,3
2011-09-28 04:00:00,2011-09-28,4,4,0,9,0,3,1,1,0.6,0.5455,0.88,0.0,0.635,0.575158,0.84875,0.148629,4
2011-09-28 05:00:00,2011-09-28,5,4,0,9,0,3,1,2,0.6,0.5152,0.94,0.0,0.635,0.575158,0.84875,0.148629,22
2011-09-28 06:00:00,2011-09-28,6,4,0,9,0,3,1,3,0.6,0.5152,0.94,0.1642,0.635,0.575158,0.84875,0.148629,114
2011-09-28 07:00:00,2011-09-28,7,4,0,9,0,3,1,3,0.6,0.5152,0.94,0.1642,0.635,0.575158,0.84875,0.148629,185
2011-09-28 08:00:00,2011-09-28,8,4,0,9,0,3,1,3,0.62,0.5455,0.94,0.2239,0.635,0.575158,0.84875,0.148629,287
2011-09-28 09:00:00,2011-09-28,9,4,0,9,0,3,1,3,0.62,0.5455,0.94,0.2239,0.635,0.575158,0.84875,0.148629,155
2011-09-28 10:00:00,2011-09-28,10,4,0,9,0,3,1,2,0.62,0.5455,0.94,0.0,0.635,0.575158,0.84875,0.148629,129
2011-09-28 11:00:00,2011-09-28,11,4,0,9,0,3,1,2,0.66,0.6061,0.83,0.1045,0.635,0.575158,0.84875,0.148629,151
2011-09-28 12:00:00,2011-09-28,12,4,0,9,0,3,1,2,0.68,0.6364,0.79,0.0,0.635,0.575158,0.84875,0.148629,184
2011-09-28 13:00:00,2011-09-28,13,4,0,9,0,3,1,1,0.7,0.6667,0.74,0.2537,0.635,0.575158,0.84875,0.148629,162
2011-09-28 14:00:00,2011-09-28,14,4,0,9,0,3,1,1,0.72,0.6818,0.62,0.2537,0.635,0.575158,0.84875,0.148629,170
2011-09-28 15:00:00,2011-09-28,15,4,0,9,0,3,1,1,0.7,0.6515,0.7,0.1343,0.635,0.575158,0.84875,0.148629,181
2011-09-28 16:00:00,2011-09-28,16,4,0,9,0,3,1,1,0.7,0.6515,0.7,0.194,0.635,0.575158,0.84875,0.148629,280
2011-09-28 17:00:00,2011-09-28,17,4,0,9,0,3,1,1,0.7,0.6515,0.7,0.2239,0.635,0.575158,0.84875,0.148629,591
2011-09-28 18:00:00,2011-09-28,18,4,0,9,0,3,1,3,0.66,0.6061,0.83,0.2537,0.635,0.575158,0.84875,0.148629,524
2011-09-28 19:00:00,2011-09-28,19,4,0,9,0,3,1,3,0.66,0.6061,0.83,0.2537,0.635,0.575158,0.84875,0.148629,372
2011-09-28 20:00:00,2011-09-28,20,4,0,9,0,3,1,3,0.6,0.5606,0.83,0.2985,0.635,0.575158,0.84875,0.148629,102
2011-09-28 21:00:00,2011-09-28,21,4,0,9,0,3,1,3,0.6,0.5455,0.88,0.2537,0.635,0.575158,0.84875,0.148629,74
2011-09-28 22:00:00,2011-09-28,22,4,0,9,0,3,1,1,0.6,0.5455,0.88,0.0896,0.635,0.575158,0.84875,0.148629,87
2011-09-28 23:00:00,2011-09-28,23,4,0,9,0,3,1,1,0.6,0.5152,0.94,0.1343,0.635,0.575158,0.84875,0.148629,71
2011-09-29 00:00:00,2011-09-29,0,4,0,9,0,4,1,1,0.6,0.5152,0.94,0.194,0.616667,0.574512,0.699167,0.172883,40
2011-09-29 01:00:00,2011-09-29,1,4,0,9,0,4,1,2,0.6,0.5,1.0,0.194,0.616667,0.574512,0.699167,0.172883,23
2011-09-29 02:00:00,2011-09-29,2,4,0,9,0,4,1,2,0.6,0.5,1.0,0.194,0.616667,0.574512,0.699167,0.172883,2
2011-09-29 03:00:00,2011-09-29,3,4,0,9,0,4,1,2,0.6,0.5152,0.94,0.194,0.616667,0.574512,0.699167,0.172883,8
2011-09-29 04:00:00,2011-09-29,4,4,0,9,0,4,1,2,0.6,0.5455,0.88,0.194,0.616667,0.574512,0.699167,0.172883,7
2011-09-29 05:00:00,2011-09-29,5,4,0,9,0,4,1,2,0.6,0.5455,0.88,0.1045,0.616667,0.574512,0.699167,0.172883,22
2011-09-29 06:00:00,2011-09-29,6,4,0,9,0,4,1,2,0.6,0.5455,0.88,0.0896,0.616667,0.574512,0.699167,0.172883,111
2011-09-29 07:00:00,2011-09-29,7,4,0,9,0,4,1,1,0.6,0.5455,0.88,0.1343,0.616667,0.574512,0.699167,0.172883,283
2011-09-29 08:00:00,2011-09-29,8,4,0,9,0,4,1,1,0.6,0.5606,0.83,0.0,0.616667,0.574512,0.699167,0.172883,431
2011-09-29 09:00:00,2011-09-29,9,4,0,9,0,4,1,1,0.62,0.5909,0.78,0.2537,0.616667,0.574512,0.699167,0.172883,225
2011-09-29 10:00:00,2011-09-29,10,4,0,9,0,4,1,1,0.64,0.6061,0.65,0.194,0.616667,0.574512,0.699167,0.172883,127
2011-09-29 11:00:00,2011-09-29,11,4,0,9,0,4,1,1,0.62,0.6061,0.61,0.194,0.616667,0.574512,0.699167,0.172883,158
2011-09-29 12:00:00,2011-09-29,12,4,0,9,0,4,1,1,0.66,0.6212,0.61,0.1642,0.616667,0.574512,0.699167,0.172883,195
2011-09-29 13:00:00,2011-09-29,13,4,0,9,0,4,1,1,0.64,0.6212,0.61,0.194,0.616667,0.574512,0.699167,0.172883,211
2011-09-29 14:00:00,2011-09-29,14,4,0,9,0,4,1,1,0.68,0.6364,0.51,0.2985,0.616667,0.574512,0.699167,0.172883,167
2011-09-29 15:00:00,2011-09-29,15,4,0,9,0,4,1,1,0.68,0.6364,0.45,0.3881,0.616667,0.574512,0.699167,0.172883,227
2011-09-29 16:00:00,2011-09-29,16,4,0,9,0,4,1,1,0.68,0.6364,0.41,0.3582,0.616667,0.574512,0.699167,0.172883,291
2011-09-29 17:00:00,2011-09-29,17,4,0,9,0,4,1,1,0.66,0.6212,0.47,0.2985,0.616667,0.574512,0.699167,0.172883,589
2011-09-29 18:00:00,2011-09-29,18,4,0,9,0,4,1,1,0.64,0.6212,0.41,0.2239,0.616667,0.574512,0.699167,0.172883,584
2011-09-29 19:00:00,2011-09-29,19,4,0,9,0,4,1,1,0.62,0.6212,0.5,0.0896,0.616667,0.574512,0.699167,0.172883,384
2011-09-29 20:00:00,2011-09-29,20,4,0,9,0,4,1,1,0.6,0.6212,0.53,0.0896,0.616667,0.574512,0.699167,0.172883,273
2011-09-29 21:00:00,2011-09-29,21,4,0,9,0,4,1,1,0.58,0.5455,0.56,0.0,0.616667,0.574512,0.699167,0.172883,225
2011-09-29 22:00:00,2011-09-29,22,4,0,9,0,4,1,1,0.56,0.5303,0.68,0.0,0.616667,0.574512,0.699167,0.172883,175
2011-09-29 23:00:00,2011-09-29,23,4,0,9,0,4,1,1,0.52,0.5,0.77,0.1045,0.616667,0.574512,0.699167,0.172883,81
2011-09-30 00:00:00,2011-09-30,0,4,0,9,0,5,1,1,0.52,0.5,0.83,0.1045,0.564167,0.544829,0.6475,0.206475,60
2011-09-30 01:00:00,2011-09-30,1,4,0,9,0,5,1,1,0.52,0.5,0.77,0.0896,0.564167,0.544829,0.6475,0.206475,23
2011-09-30 02:00:00,2011-09-30,2,4,0,9,0,5,1,1,0.52,0.5,0.83,0.1045,0.564167,0.544829,0.6475,0.206475,15
2011-09-30 03:00:00,2011-09-30,3,4,0,9,0,5,1,1,0.52,0.5,0.83,0.1045,0.564167,0.544829,0.6475,0.206475,3
2011-09-30 04:00:00,2011-09-30,4,4,0,9,0,5,1,1,0.52,0.5,0.83,0.194,0.564167,0.544829,0.6475,0.206475,8
2011-09-30 05:00:00,2011-09-30,5,4,0,9,0,5,1,1,0.52,0.5,0.83,0.194,0.564167,0.544829,0.6475,0.206475,26
2011-09-30 06:00:00,2011-09-30,6,4,0,9,0,5,1,1,0.52,0.5,0.83,0.2239,0.564167,0.544829,0.6475,0.206475,98
2011-09-30 07:00:00,2011-09-30,7,4,0,9,0,5,1,1,0.52,0.5,0.83,0.2239,0.564167,0.544829,0.6475,0.206475,297
2011-09-30 08:00:00,2011-09-30,8,4,0,9,0,5,1,1,0.54,0.5152,0.77,0.1343,0.564167,0.544829,0.6475,0.206475,456
2011-09-30 09:00:00,2011-09-30,9,4,0,9,0,5,1,1,0.56,0.5303,0.73,0.194,0.564167,0.544829,0.6475,0.206475,237
2011-09-30 10:00:00,2011-09-30,10,4,0,9,0,5,1,1,0.6,0.6061,0.64,0.0,0.564167,0.544829,0.6475,0.206475,168
2011-09-30 11:00:00,2011-09-30,11,4,0,9,0,5,1,1,0.64,0.6212,0.57,0.0896,0.564167,0.544829,0.6475,0.206475,217
2011-09-30 12:00:00,2011-09-30,12,4,0,9,0,5,1,2,0.64,0.6212,0.57,0.194,0.564167,0.544829,0.6475,0.206475,254
2011-09-30 13:00:00,2011-09-30,13,4,0,9,0,5,1,2,0.66,0.6212,0.47,0.3284,0.564167,0.544829,0.6475,0.206475,266
2011-09-30 14:00:00,2011-09-30,14,4,0,9,0,5,1,2,0.64,0.6212,0.47,0.2985,0.564167,0.544829,0.6475,0.206475,266
2011-09-30 15:00:00,2011-09-30,15,4,0,9,0,5,1,1,0.64,0.6212,0.5,0.2836,0.564167,0.544829,0.6475,0.206475,245
2011-09-30 16:00:00,2011-09-30,16,4,0,9,0,5,1,1,0.62,0.6212,0.53,0.2239,0.564167,0.544829,0.6475,0.206475,360
2011-09-30 17:00:00,2011-09-30,17,4,0,9,0,5,1,1,0.62,0.6212,0.53,0.194,0.564167,0.544829,0.6475,0.206475,591
2011-09-30 18:00:00,2011-09-30,18,4,0,9,0,5,1,1,0.58,0.5455,0.49,0.3582,0.564167,0.544829,0.6475,0.206475,511
2011-09-30 19:00:00,2011-09-30,19,4,0,9,0,5,1,1,0.54,0.5152,0.52,0.2836,0.564167,0.544829,0.6475,0.206475,374
2011-09-30 20:00:00,2011-09-30,20,4,0,9,0,5,1,1,0.54,0.5152,0.52,0.2836,0.564167,0.544829,0.6475,0.206475,230
2011-09-30 21:00:00,2011-09-30,21,4,0,9,0,5,1,1,0.52,0.5,0.55,0.194,0.564167,0.544829,0.6475,0.206475,206
2011-09-30 22:00:00,2011-09-30,22,4,0,9,0,5,1,1,0.52,0.5,0.55,0.3284,0.564167,0.544829,0.6475,0.206475,159
2011-09-30 23:00:00,2011-09-30,23,4,0,9,0,5,1,1,0.52,0.5,0.55,0.3284,0.564167,0.544829,0.6475,0.206475,132
2011-10-01 00:00:00,2011-10-01,0,4,0,10,0,6,0,1,0.5,0.4848,0.63,0.3881,0.41,0.412863,0.75375,0.292296,130
2011-10-01 01:00:00,2011-10-01,1,4,0,10,0,6,0,1,0.48,0.4697,0.67,0.3284,0.41,0.412863,0.75375,0.292296,58
2011-10-01 02:00:00,2011-10-01,2,4,0,10,0,6,0,1,0.46,0.4545,0.63,0.4179,0.41,0.412863,0.75375,0.292296,67
2011-10-01 03:00:00,2011-10-01,3,4,0,10,0,6,0,1,0.46,0.4545,0.59,0.4179,0.41,0.412863,0.75375,0.292296,25
2011-10-01 04:00:00,2011-10-01,4,4,0,10,0,6,0,1,0.44,0.4394,0.58,0.4179,0.41,0.412863,0.75375,0.292296,8
2011-10-01 05:00:00,2011-10-01,5,4,0,10,0,6,0,2,0.44,0.4394,0.62,0.2985,0.41,0.412863,0.75375,0.292296,5
2011-10-01 06:00:00,2011-10-01,6,4,0,10,0,6,0,1,0.42,0.4242,0.67,0.3284,0.41,0.412863,0.75375,0.292296,19
2011-10-01 07:00:00,2011-10-01,7,4,0,10,0,6,0,3,0.42,0.4242,0.67,0.2537,0.41,0.412863,0.75375,0.292296,36
2011-10-01 08:00:00,2011-10-01,8,4,0,10,0,6,0,2,0.4,0.4091,0.76,0.3284,0.41,0.412863,0.75375,0.292296,67
2011-10-01 09:00:00,2011-10-01,9,4,0,10,0,6,0,3,0.4,0.4091,0.82,0.3582,0.41,0.412863,0.75375,0.292296,129
2011-10-01 10:00:00,2011-10-01,10,4,0,10,0,6,0,3,0.4,0.4091,0.76,0.3582,0.41,0.412863,0.75375,0.292296,121
2011-10-01 11:00:00,2011-10-01,11,4,0,10,0,6,0,3,0.38,0.3939,0.82,0.3284,0.41,0.412863,0.75375,0.292296,132
2011-10-01 12:00:00,2011-10-01,12,4,0,10,0,6,0,2,0.4,0.4091,0.82,0.2537,0.41,0.412863,0.75375,0.292296,158
2011-10-01 13:00:00,2011-10-01,13,4,0,10,0,6,0,2,0.4,0.4091,0.82,0.3284,0.41,0.412863,0.75375,0.292296,125
2011-10-01 14:00:00,2011-10-01,14,4,0,10,0,6,0,2,0.42,0.4242,0.71,0.3582,0.41,0.412863,0.75375,0.292296,180
2011-10-01 15:00:00,2011-10-01,15,4,0,10,0,6,0,2,0.42,0.4242,0.71,0.2836,0.41,0.412863,0.75375,0.292296,195
2011-10-01 16:00:00,2011-10-01,16,4,0,10,0,6,0,2,0.4,0.4091,0.76,0.2985,0.41,0.412863,0.75375,0.292296,223
2011-10-01 17:00:00,2011-10-01,17,4,0,10,0,6,0,3,0.4,0.4091,0.76,0.194,0.41,0.412863,0.75375,0.292296,228
2011-10-01 18:00:00,2011-10-01,18,4,0,10,0,6,0,3,0.38,0.3939,0.87,0.2239,0.41,0.412863,0.75375,0.292296,140
2011-10-01 19:00:00,2011-10-01,19,4,0,10,0,6,0,2,0.38,0.3939,0.82,0.194,0.41,0.412863,0.75375,0.292296,126
2011-10-01 20:00:00,2011-10-01,20,4,0,10,0,6,0,3,0.36,0.3636,0.87,0.1045,0.41,0.412863,0.75375,0.292296,66
2011-10-01 21:00:00,2011-10-01,21,4,0,10,0,6,0,3,0.36,0.3636,0.87,0.1045,0.41,0.412863,0.75375,0.292296,56
2011-10-01 22:00:00,2011-10-01,22,4,0,10,0,6,0,2,0.36,0.3485,0.93,0.2239,0.41,0.412863,0.75375,0.292296,70
2011-10-01 23:00:00,2011-10-01,23,4,0,10,0,6,0,3,0.36,0.3485,0.93,0.2239,0.41,0.412863,0.75375,0.292296,65
2011-10-02 00:00:00,2011-10-02,0,4,0,10,0,0,0,3,0.36,0.3333,0.93,0.2985,0.356667,0.345317,0.791667,0.222013,47
2011-10-02 01:00:00,2011-10-02,1,4,0,10,0,0,0,3,0.34,0.3182,0.87,0.2537,0.356667,0.345317,0.791667,0.222013,24
2011-10-02 02:00:00,2011-10-02,2,4,0,10,0,0,0,3,0.34,0.303,0.87,0.2985,0.356667,0.345317,0.791667,0.222013,30
2011-10-02 03:00:00,2011-10-02,3,4,0,10,0,0,0,3,0.34,0.3182,0.87,0.2836,0.356667,0.345317,0.791667,0.222013,9
2011-10-02 04:00:00,2011-10-02,4,4,0,10,0,0,0,2,0.34,0.3182,0.87,0.2537,0.356667,0.345317,0.791667,0.222013,7
2011-10-02 05:00:00,2011-10-02,5,4,0,10,0,0,0,1,0.32,0.303,0.87,0.2836,0.356667,0.345317,0.791667,0.222013,7
2011-10-02 06:00:00,2011-10-02,6,4,0,10,0,0,0,1,0.32,0.3182,0.81,0.1642,0.356667,0.345317,0.791667,0.222013,15
2011-10-02 07:00:00,2011-10-02,7,4,0,10,0,0,0,1,0.34,0.3333,0.76,0.194,0.356667,0.345317,0.791667,0.222013,29
2011-10-02 08:00:00,2011-10-02,8,4,0,10,0,0,0,2,0.34,0.3333,0.76,0.194,0.356667,0.345317,0.791667,0.222013,64
2011-10-02 09:00:00,2011-10-02,9,4,0,10,0,0,0,1,0.36,0.3333,0.76,0.3582,0.356667,0.345317,0.791667,0.222013,115
2011-10-02 10:00:00,2011-10-02,10,4,0,10,0,0,0,2,0.36,0.3333,0.71,0.2836,0.356667,0.345317,0.791667,0.222013,248
2011-10-02 11:00:00,2011-10-02,11,4,0,10,0,0,0,2,0.38,0.3939,0.66,0.2537,0.356667,0.345317,0.791667,0.222013,292
2011-10-02 12:00:00,2011-10-02,12,4,0,10,0,0,0,2,0.4,0.4091,0.62,0.194,0.356667,0.345317,0.791667,0.222013,321
2011-10-02 13:00:00,2011-10-02,13,4,0,10,0,0,0,3,0.4,0.4091,0.62,0.2239,0.356667,0.345317,0.791667,0.222013,308
2011-10-02 14:00:00,2011-10-02,14,4,0,10,0,0,0,3,0.36,0.3485,0.81,0.1642,0.356667,0.345317,0.791667,0.222013,256
2011-10-02 15:00:00,2011-10-02,15,4,0,10,0,0,0,3,0.36,0.3333,0.81,0.2537,0.356667,0.345317,0.791667,0.222013,173
2011-10-02 16:00:00,2011-10-02,16,4,0,10,0,0,0,3,0.36,0.3485,0.87,0.194,0.356667,0.345317,0.791667,0.222013,206
2011-10-02 17:00:00,2011-10-02,17,4,0,10,0,0,0,3,0.36,0.3485,0.87,0.1642,0.356667,0.345317,0.791667,0.222013,167
2011-10-02 18:00:00,2011-10-02,18,4,0,10,0,0,0,2,0.36,0.3485,0.81,0.194,0.356667,0.345317,0.791667,0.222013,174
2011-10-02 19:00:00,2011-10-02,19,4,0,10,0,0,0,2,0.38,0.3939,0.76,0.1642,0.356667,0.345317,0.791667,0.222013,162
2011-10-02 20:00:00,2011-10-02,20,4,0,10,0,0,0,2,0.36,0.3333,0.76,0.2537,0.356667,0.345317,0.791667,0.222013,87
2011-10-02 21:00:00,2011-10-02,21,4,0,10,0,0,0,1,0.36,0.3485,0.71,0.2239,0.356667,0.345317,0.791667,0.222013,88
2011-10-02 22:00:00,2011-10-02,22,4,0,10,0,0,0,3,0.36,0.3636,0.81,0.0896,0.356667,0.345317,0.791667,0.222013,64
2011-10-02 23:00:00,2011-10-02,23,4,0,10,0,0,0,1,0.36,0.3636,0.81,0.0896,0.356667,0.345317,0.791667,0.222013,25
2011-10-03 00:00:00,2011-10-03,0,4,0,10,0,1,1,1,0.34,0.3485,0.87,0.1045,0.384167,0.392046,0.760833,0.0833458,16
2011-10-03 01:00:00,2011-10-03,1,4,0,10,0,1,1,1,0.36,0.3636,0.81,0.0896,0.384167,0.392046,0.760833,0.0833458,6
2011-10-03 02:00:00,2011-10-03,2,4,0,10,0,1,1,1,0.36,0.3636,0.76,0.1045,0.384167,0.392046,0.760833,0.0833458,4
2011-10-03 03:00:00,2011-10-03,3,4,0,10,0,1,1,1,0.36,0.3788,0.81,0.0,0.384167,0.392046,0.760833,0.0833458,7
2011-10-03 04:00:00,2011-10-03,4,4,0,10,0,1,1,1,0.34,0.3485,0.87,0.1045,0.384167,0.392046,0.760833,0.0833458,8
2011-10-03 05:00:00,2011-10-03,5,4,0,10,0,1,1,2,0.36,0.3636,0.76,0.1045,0.384167,0.392046,0.760833,0.0833458,21
2011-10-03 06:00:00,2011-10-03,6,4,0,10,0,1,1,2,0.36,0.3788,0.71,0.0,0.384167,0.392046,0.760833,0.0833458,94
2011-10-03 07:00:00,2011-10-03,7,4,0,10,0,1,1,2,0.36,0.3485,0.71,0.1343,0.384167,0.392046,0.760833,0.0833458,249
2011-10-03 08:00:00,2011-10-03,8,4,0,10,0,1,1,2,0.36,0.3636,0.71,0.1045,0.384167,0.392046,0.760833,0.0833458,372
2011-10-03 09:00:00,2011-10-03,9,4,0,10,0,1,1,2,0.4,0.4091,0.66,0.0896,0.384167,0.392046,0.760833,0.0833458,153
2011-10-03 10:00:00,2011-10-03,10,4,0,10,0,1,1,2,0.4,0.4091,0.66,0.1045,0.384167,0.392046,0.760833,0.0833458,101
2011-10-03 11:00:00,2011-10-03,11,4,0,10,0,1,1,2,0.4,0.4091,0.71,0.2239,0.384167,0.392046,0.760833,0.0833458,126
2011-10-03 12:00:00,2011-10-03,12,4,0,10,0,1,1,2,0.4,0.4091,0.71,0.1343,0.384167,0.392046,0.760833,0.0833458,147
2011-10-03 13:00:00,2011-10-03,13,4,0,10,0,1,1,3,0.42,0.4242,0.67,0.1642,0.384167,0.392046,0.760833,0.0833458,118
2011-10-03 14:00:00,2011-10-03,14,4,0,10,0,1,1,3,0.4,0.4091,0.76,0.0,0.384167,0.392046,0.760833,0.0833458,120
2011-10-03 15:00:00,2011-10-03,15,4,0,10,0,1,1,3,0.4,0.4091,0.76,0.0,0.384167,0.392046,0.760833,0.0833458,101
2011-10-03 16:00:00,2011-10-03,16,4,0,10,0,1,1,2,0.4,0.4091,0.76,0.1045,0.384167,0.392046,0.760833,0.0833458,218
2011-10-03 17:00:00,2011-10-03,17,4,0,10,0,1,1,2,0.4,0.4091,0.76,0.1642,0.384167,0.392046,0.760833,0.0833458,495
2011-10-03 18:00:00,2011-10-03,18,4,0,10,0,1,1,2,0.4,0.4091,0.76,0.1642,0.384167,0.392046,0.760833,0.0833458,412
2011-10-03 19:00:00,2011-10-03,19,4,0,10,0,1,1,1,0.4,0.4091,0.76,0.0,0.384167,0.392046,0.760833,0.0833458,315
2011-10-03 20:00:00,2011-10-03,20,4,0,10,0,1,1,3,0.4,0.4091,0.82,0.0,0.384167,0.392046,0.760833,0.0833458,204
2011-10-03 21:00:00,2011-10-03,21,4,0,10,0,1,1,2,0.4,0.4091,0.82,0.0,0.384167,0.392046,0.760833,0.0833458,138
2011-10-03 22:00:00,2011-10-03,22,4,0,10,0,1,1,2,0.4,0.4091,0.82,0.0,0.384167,0.392046,0.760833,0.0833458,91
2011-10-03 23:00:00,2011-10-03,23,4,0,10,0,1,1,2,0.4,0.4091,0.82,0.1045,0.384167,0.392046,0.760833,0.0833458,54
2011-10-04 00:00:00,2011-10-04,0,4,0,10,0,2,1,2,0.4,0.4091,0.87,0.0896,0.484167,0.472858,0.71,0.205854,27
2011-10-04 01:00:00,2011-10-04,1,4,0,10,0,2,1,2,0.4,0.4091,0.87,0.1045,0.484167,0.472858,0.71,0.205854,9
2011-10-04 02:00:00,2011-10-04,2,4,0,10,0,2,1,2,0.4,0.4091,0.87,0.0,0.484167,0.472858,0.71,0.205854,3
2011-10-04 03:00:00,2011-10-04,3,4,0,10,0,2,1,1,0.4,0.4091,0.82,0.1045,0.484167,0.472858,0.71,0.205854,6
2011-10-04 04:00:00,2011-10-04,4,4,0,10,0,2,1,1,0.4,0.4091,0.82,0.0896,0.484167,0.472858,0.71,0.205854,7
2011-10-04 05:00:00,2011-10-04,5,4,0,10,0,2,1,1,0.4,0.4091,0.82,0.1343,0.484167,0.472858,0.71,0.205854,27
2011-10-04 06:00:00,2011-10-04,6,4,0,10,0,2,1,1,0.4,0.4091,0.82,0.1045,0.484167,0.472858,0.71,0.205854,112
2011-10-04 07:00:00,2011-10-04,7,4,0,10,0,2,1,1,0.42,0.4242,0.82,0.2836,0.484167,0.472858,0.71,0.205854,309
2011-10-04 08:00:00,2011-10-04,8,4,0,10,0,2,1,1,0.44,0.4394,0.77,0.2239,0.484167,0.472858,0.71,0.205854,400
2011-10-04 09:00:00,2011-10-04,9,4,0,10,0,2,1,1,0.46,0.4545,0.67,0.2537,0.484167,0.472858,0.71,0.205854,187
2011-10-04 10:00:00,2011-10-04,10,4,0,10,0,2,1,1,0.48,0.4697,0.67,0.2836,0.484167,0.472858,0.71,0.205854,126
2011-10-04 11:00:00,2011-10-04,11,4,0,10,0,2,1,1,0.54,0.5152,0.64,0.2836,0.484167,0.472858,0.71,0.205854,124
2011-10-04 12:00:00,2011-10-04,12,4,0,10,0,2,1,1,0.56,0.5303,0.56,0.2985,0.484167,0.472858,0.71,0.205854,199
2011-10-04 13:00:00,2011-10-04,13,4,0,10,0,2,1,1,0.56,0.5303,0.56,0.2985,0.484167,0.472858,0.71,0.205854,173
2011-10-04 14:00:00,2011-10-04,14,4,0,10,0,2,1,1,0.58,0.5455,0.53,0.2537,0.484167,0.472858,0.71,0.205854,183
2011-10-04 15:00:00,2011-10-04,15,4,0,10,0,2,1,1,0.58,0.5455,0.56,0.2836,0.484167,0.472858,0.71,0.205854,194
2011-10-04 16:00:00,2011-10-04,16,4,0,10,0,2,1,1,0.58,0.5455,0.56,0.3284,0.484167,0.472858,0.71,0.205854,309
2011-10-04 17:00:00,2011-10-04,17,4,0,10,0,2,1,1,0.56,0.5303,0.6,0.3881,0.484167,0.472858,0.71,0.205854,585
2011-10-04 18:00:00,2011-10-04,18,4,0,10,0,2,1,1,0.54,0.5152,0.64,0.2836,0.484167,0.472858,0.71,0.205854,524
2011-10-04 19:00:00,2011-10-04,19,4,0,10,0,2,1,1,0.52,0.5,0.68,0.2239,0.484167,0.472858,0.71,0.205854,345
2011-10-04 20:00:00,2011-10-04,20,4,0,10,0,2,1,1,0.52,0.5,0.68,0.2239,0.484167,0.472858,0.71,0.205854,261
2011-10-04 21:00:00,2011-10-04,21,4,0,10,0,2,1,1,0.5,0.4848,0.72,0.1343,0.484167,0.472858,0.71,0.205854,166
2011-10-04 22:00:00,2011-10-04,22,4,0,10,0,2,1,1,0.5,0.4848,0.72,0.1343,0.484167,0.472858,0.71,0.205854,114
2011-10-04 23:00:00,2011-10-04,23,4,0,10,0,2,1,1,0.48,0.4697,0.77,0.1343,0.484167,0.472858,0.71,0.205854,66
2011-10-05 00:00:00,2011-10-05,0,4,0,10,0,3,1,1,0.48,0.4697,0.77,0.1343,0.538333,0.527138,0.647917,0.17725,43
2011-10-05 01:00:00,2011-10-05,1,4,0,10,0,3,1,1,0.48,0.4697,0.77,0.1642,0.538333,0.527138,0.647917,0.17725,11
2011-10-05 02:00:00,2011-10-05,2,4,0,10,0,3,1,1,0.46,0.4545,0.82,0.1642,0.538333,0.527138,0.647917,0.17725,3
2011-10-05 03:00:00,2011-10-05,3,4,0,10,0,3,1,1,0.46,0.4545,0.82,0.1045,0.538333,0.527138,0.647917,0.17725,6
2011-10-05 04:00:00,2011-10-05,4,4,0,10,0,3,1,1,0.44,0.4394,0.88,0.0,0.538333,0.527138,0.647917,0.17725,5
